event_id,prediction_probability,prediction_probability
6f6df0a2-af1c-11ea-86a5-4865ee11b869,0.09942111,0.09942111
6f769d4a-af1c-11ea-a720-4865ee11b869,0.10910708,0.10910708
6f86e5cc-af1c-11ea-9a7f-4865ee11b869,0.9599866,0.9599866
6f8ea8b6-af1c-11ea-96ef-4865ee11b869,0.09006415,0.09006415
6f96cd54-af1c-11ea-8beb-4865ee11b869,0.9645313,0.9645313
6fbd13d8-af1c-11ea-bac5-4865ee11b869,0.2156347,0.2156347
6fcce9c2-af1c-11ea-80f3-4865ee11b869,0.9662471,0.9662471
6fe4597a-af1c-11ea-afa5-4865ee11b869,0.9646121,0.9646121
6feda1fa-af1c-11ea-81c3-4865ee11b869,0.9655562,0.9655562
6ff72550-af1c-11ea-8811-4865ee11b869,0.10582552,0.10582552
